order_id,"Customer Name",Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Discount,profit_margin,order_date_clean,ship_date_clean,order_year,order_month
US-2016-156986,"Zuschuss Carroll",Consumer,West,"Office Supplies",Binders,16.821,3,-12.8961,0.7,-76.66666666666666,2016-03-20,2016-03-24,2016,3
US-2016-156986,"Zuschuss Carroll",Consumer,West,"Office Supplies",Paper,10.368,2,3.6288,0.2,35,2016-03-20,2016-03-24,2016,3
CA-2014-135405,"Melanie Seite",Consumer,Central,"Office Supplies",Art,9.344,2,1.168,0.2,12.5,2014-09-01,2014-01-13,2014,9
CA-2014-135405,"Melanie Seite",Consumer,Central,Technology,Accessories,31.2,3,9.75,0.2,31.25,2014-09-01,2014-01-13,2014,9
CA-2014-131450,"Lena Radford",Consumer,West,"Office Supplies",Appliances,76.12,2,22.0748,0,28.999999999999996,2014-08-08,2014-08-15,2014,8
CA-2014-131450,"Lena Radford",Consumer,West,Technology,Copiers,1199.976,3,434.9913,0.2,36.25,2014-08-08,2014-08-15,2014,8
CA-2014-131450,"Lena Radford",Consumer,West,Technology,Phones,445.96,5,55.745,0.2,12.5,2014-08-08,2014-08-15,2014,8
CA-2014-131450,"Lena Radford",Consumer,West,Furniture,Furnishings,327.76,8,91.7728,0,28.000000000000004,2014-08-08,2014-08-15,2014,8
CA-2016-120180,"Theone Pippenger",Consumer,East,"Office Supplies",Supplies,11.632,2,1.0178,0.2,8.75,2016-07-14,2016-07-16,2016,7
US-2016-100720,"Chloris Kastensmidt",Consumer,East,Technology,Phones,143.982,3,-28.7964,0.4,-20,2016-07-16,2016-07-21,2016,7
US-2016-100720,"Chloris Kastensmidt",Consumer,East,Technology,Phones,494.376,4,-115.3544,0.4,-23.333333333333332,2016-07-16,2016-07-21,2016,7
US-2016-100720,"Chloris Kastensmidt",Consumer,East,"Office Supplies",Supplies,5.84,2,0.73,0.2,12.5,2016-07-16,2016-07-21,2016,7
CA-2014-149958,"Alan Shonely",Consumer,South,"Office Supplies",Storage,142.776,1,17.847,0.2,12.5,2014-03-15,2014-03-19,2014,3
CA-2014-149958,"Alan Shonely",Consumer,South,Furniture,Furnishings,45.696,3,5.1408,0.2,11.25,2014-03-15,2014-03-19,2014,3
CA-2014-149958,"Alan Shonely",Consumer,South,"Office Supplies",Binders,7.218,3,-5.5338,0.7,-76.66666666666667,2014-03-15,2014-03-19,2014,3
CA-2014-149958,"Alan Shonely",Consumer,South,"Office Supplies",Binders,43.188,4,-31.6712,0.7,-73.33333333333333,2014-03-15,2014-03-19,2014,3
CA-2014-149958,"Alan Shonely",Consumer,South,"Office Supplies",Paper,131.904,3,47.8152,0.2,36.25,2014-03-15,2014-03-19,2014,3
US-2014-105767,"Andrew Roberts",Consumer,East,"Office Supplies",Binders,3.282,2,-2.6256,0.7,-80,2014-05-23,2014-05-27,2014,5
US-2014-105767,"Andrew Roberts",Consumer,East,"Office Supplies",Art,21.168,9,2.3814,0.2,11.250000000000002,2014-05-23,2014-05-27,2014,5
US-2014-105767,"Andrew Roberts",Consumer,East,Technology,Phones,55.188,2,-10.1178,0.4,-18.333333333333336,2014-05-23,2014-05-27,2014,5
CA-2016-161816,"Nona Balk",Corporate,Central,Technology,Phones,369.576,3,41.5773,0.2,11.25,2016-04-28,2016-01-05,2016,4
CA-2016-161816,"Nona Balk",Corporate,Central,"Office Supplies",Labels,15.712,4,5.6956,0.2,36.25,2016-04-28,2016-01-05,2016,4
CA-2016-121223,"Giulietta Dortch",Corporate,East,"Office Supplies",Paper,8.448,2,2.64,0.2,31.25,2016-11-09,2016-09-13,2016,11
CA-2016-121223,"Giulietta Dortch",Corporate,East,Technology,Phones,728.946,9,-157.9383,0.4,-21.666666666666664,2016-11-09,2016-09-13,2016,11
CA-2017-138611,"Clytie Kelty",Consumer,East,Technology,Phones,119.94,10,15.992,0.4,13.333333333333334,2017-11-14,2017-11-17,2017,11
CA-2017-138611,"Clytie Kelty",Consumer,East,"Office Supplies",Binders,3.648,2,-2.7968,0.7,-76.66666666666667,2017-11-14,2017-11-17,2017,11
CA-2017-117947,"Nat Gilpin",Corporate,East,Furniture,Furnishings,40.48,2,15.7872,0,39,2017-08-18,2017-08-23,2017,8
CA-2017-117947,"Nat Gilpin",Corporate,East,Furniture,Furnishings,9.94,2,3.0814,0,31,2017-08-18,2017-08-23,2017,8
CA-2017-117947,"Nat Gilpin",Corporate,East,"Office Supplies",Binders,107.424,9,33.57,0.2,31.25,2017-08-18,2017-08-23,2017,8
CA-2017-117947,"Nat Gilpin",Corporate,East,Technology,Phones,37.91,1,10.9939,0,29.000000000000004,2017-08-18,2017-08-23,2017,8
CA-2017-117947,"Nat Gilpin",Corporate,East,Furniture,Furnishings,88.02,3,27.2862,0,31,2017-08-18,2017-08-23,2017,8
CA-2015-138009,"Sylvia Foulston",Corporate,Central,Furniture,Chairs,301.96,2,87.5684,0,29.000000000000004,2015-11-29,2015-03-12,2015,11
CA-2015-138009,"Sylvia Foulston",Corporate,Central,"Office Supplies",Appliances,555.21,5,178.901,0.1,32.22222222222222,2015-11-29,2015-03-12,2015,11
CA-2015-138009,"Sylvia Foulston",Corporate,Central,"Office Supplies",Storage,523.48,4,130.87,0,25,2015-11-29,2015-03-12,2015,11
CA-2015-138009,"Sylvia Foulston",Corporate,Central,"Office Supplies",Art,161.82,9,46.9278,0,28.999999999999996,2015-11-29,2015-03-12,2015,11
CA-2017-163020,"Meg O'Connel","Home Office",East,Furniture,Furnishings,35.56,7,12.0904,0,34,2017-09-15,2017-09-19,2017,9
CA-2017-153787,"Annie Thurman",Consumer,West,"Office Supplies",Appliances,97.16,2,28.1764,0,29.000000000000004,2017-05-19,2017-05-23,2017,5
US-2016-135720,"Fred McMath",Consumer,West,"Office Supplies",Storage,243.384,3,-51.7191,0.2,-21.25,2016-11-12,2016-12-13,2016,11
US-2016-135720,"Fred McMath",Consumer,West,Technology,Accessories,119.8,5,29.95,0.2,25,2016-11-12,2016-12-13,2016,11
US-2016-135720,"Fred McMath",Consumer,West,Technology,Phones,300.768,4,30.0768,0.2,10,2016-11-12,2016-12-13,2016,11
CA-2017-144694,"Brian Dahlen",Consumer,South,Technology,Accessories,17.88,3,2.4585,0.2,13.750000000000002,2017-09-24,2017-09-26,2017,9
CA-2017-144694,"Brian Dahlen",Consumer,South,"Office Supplies",Labels,235.944,3,85.5297,0.2,36.25000000000001,2017-09-24,2017-09-26,2017,9
CA-2015-168004,"Denny Joy",Corporate,South,Furniture,Chairs,392.94,3,43.2234,0,11,2015-04-10,2015-09-10,2015,4
US-2016-123470,"Max Engle",Consumer,West,"Office Supplies",Binders,18.882,3,-13.8468,0.7,-73.33333333333333,2016-08-15,2016-08-21,2016,8
US-2016-123470,"Max Engle",Consumer,West,"Office Supplies",Appliances,122.328,3,12.2328,0.2,10,2016-08-15,2016-08-21,2016,8
CA-2016-115917,"Rick Bensley","Home Office",West,Furniture,Furnishings,1049.2,5,272.792,0,25.999999999999996,2016-05-20,2016-05-25,2016,5
CA-2016-115917,"Rick Bensley","Home Office",West,"Office Supplies",Binders,15.424,4,5.0128,0.2,32.5,2016-05-20,2016-05-25,2016,5
CA-2016-147067,"Justin Deggeller",Corporate,Central,Furniture,Furnishings,18.84,3,6.0288,0,32,2016-12-18,2016-12-22,2016,12
CA-2017-167913,"John Lee",Consumer,West,"Office Supplies",Storage,330.4,2,85.904,0,26,2017-07-30,2017-03-08,2017,7
CA-2017-167913,"John Lee",Consumer,West,"Office Supplies",Labels,26.25,7,12.6,0,48,2017-07-30,2017-03-08,2017,7
CA-2017-106103,"Sean Christensen",Consumer,Central,Technology,Accessories,132.52,4,54.3332,0,41,2017-10-06,2017-06-15,2017,10
US-2017-127719,"Tamara Willingham","Home Office",East,"Office Supplies",Paper,6.48,1,3.1752,0,48.99999999999999,2017-07-21,2017-07-25,2017,7
CA-2017-126221,"Chuck Clark","Home Office",Central,"Office Supplies",Appliances,209.3,2,56.511,0,27,2017-12-30,2018-05-01,2017,12
CA-2016-103947,"Barry Blumstein",Corporate,West,"Office Supplies",Fasteners,31.56,5,9.8625,0.2,31.250000000000007,2016-01-04,2016-08-04,2016,1
CA-2016-103947,"Barry Blumstein",Corporate,West,"Office Supplies",Appliances,30.144,2,3.0144,0.2,10,2016-01-04,2016-08-04,2016,1
CA-2016-160745,"Anthony Rawles",Corporate,West,Furniture,Furnishings,14.8,4,6.068,0,41,2016-11-12,2016-12-16,2016,11
CA-2016-160745,"Anthony Rawles",Corporate,West,Technology,Phones,302.376,3,22.6782,0.2,7.500000000000001,2016-11-12,2016-12-16,2016,11
CA-2016-160745,"Anthony Rawles",Corporate,West,Technology,Accessories,316,4,31.6,0,10,2016-11-12,2016-12-16,2016,11
CA-2016-132661,"Steven Roelle","Home Office",East,"Office Supplies",Paper,379.4,10,178.318,0,47.00000000000001,2016-10-23,2016-10-29,2016,10
CA-2017-140844,"Allen Rosenblatt",Corporate,East,"Office Supplies",Paper,97.82,2,45.9754,0,47,2017-06-19,2017-06-23,2017,6
CA-2017-140844,"Allen Rosenblatt",Corporate,East,Technology,Accessories,103.12,8,10.312,0,10,2017-06-19,2017-06-23,2017,6
CA-2016-137239,"Craig Reiter",Consumer,East,"Office Supplies",Appliances,113.552,2,8.5164,0.2,7.5,2016-08-22,2016-08-28,2016,8
CA-2016-137239,"Craig Reiter",Consumer,East,"Office Supplies",Binders,3.318,2,-2.6544,0.7,-80,2016-08-22,2016-08-28,2016,8
CA-2016-137239,"Craig Reiter",Consumer,East,"Office Supplies",Envelopes,134.288,2,45.3222,0.2,33.75,2016-08-22,2016-08-28,2016,8
US-2016-156097,"Eugene Hildebrand","Home Office",Central,Furniture,Chairs,701.372,2,-50.098,0.3,-7.142857142857142,2016-09-19,2016-09-19,2016,9
CA-2015-146563,"Cassandra Brandow",Consumer,Central,"Office Supplies",Storage,999.432,7,124.929,0.2,12.5,2015-08-24,2015-08-28,2015,8
CA-2015-146563,"Cassandra Brandow",Consumer,Central,"Office Supplies",Storage,724.08,14,-135.765,0.2,-18.749999999999996,2015-08-24,2015-08-28,2015,8
CA-2015-146563,"Cassandra Brandow",Consumer,Central,Furniture,Tables,918.785,5,-118.1295,0.3,-12.857142857142856,2015-08-24,2015-08-28,2015,8
CA-2016-123666,"Sibella Parks",Corporate,East,"Office Supplies",Storage,459.95,5,18.398,0,4,2016-03-26,2016-03-30,2016,3
CA-2016-143308,"Roy Collins",Consumer,South,"Office Supplies",Fasteners,10.74,3,5.2626,0,49,2016-04-11,2016-04-11,2016,4
CA-2017-132682,"Tiffany House",Corporate,Central,"Office Supplies",Supplies,23.76,3,2.079,0.2,8.75,2017-08-06,2017-10-06,2017,8
CA-2017-132682,"Tiffany House",Corporate,Central,"Office Supplies",Paper,85.056,3,28.7064,0.2,33.75,2017-08-06,2017-10-06,2017,8
CA-2017-132682,"Tiffany House",Corporate,Central,Technology,Phones,381.576,3,28.6182,0.2,7.5,2017-08-06,2017-10-06,2017,8
CA-2014-156314,"Resi Pölking",Consumer,East,Furniture,Furnishings,30.36,5,8.7285,0.2,28.750000000000004,2014-12-24,2014-12-26,2014,12
US-2017-106663,"Meg O'Connel","Home Office",Central,Furniture,Furnishings,23.976,3,-14.3856,0.6,-60,2017-09-06,2017-06-13,2017,9
US-2017-106663,"Meg O'Connel","Home Office",Central,Furniture,Tables,108.925,1,-71.8905,0.5,-66,2017-09-06,2017-06-13,2017,9
CA-2017-111178,"Tamara Dahlen",Consumer,Central,"Office Supplies",Art,19.56,5,1.7115,0.2,8.75,2017-06-15,2017-06-22,2017,6
CA-2017-130351,"Rob Beeghly",Consumer,Central,"Office Supplies",Appliances,61.44,3,16.5888,0,27,2017-05-12,2017-08-12,2017,5
CA-2017-130351,"Rob Beeghly",Consumer,Central,"Office Supplies",Paper,38.9,5,17.505,0,45,2017-05-12,2017-08-12,2017,5
CA-2017-130351,"Rob Beeghly",Consumer,Central,Technology,Accessories,99.39,3,40.7499,0,41,2017-05-12,2017-08-12,2017,5
US-2017-119438,"Carol Darley",Consumer,Central,Technology,Accessories,27.816,3,4.5201,0.2,16.25,2017-03-18,2017-03-23,2017,3
US-2017-119438,"Carol Darley",Consumer,Central,Furniture,Furnishings,82.524,3,-41.262,0.6,-50,2017-03-18,2017-03-23,2017,3
CA-2016-164511,"Doug Jacobs",Consumer,East,"Office Supplies",Binders,14.352,3,4.6644,0.2,32.49999999999999,2016-11-19,2016-11-24,2016,11
CA-2016-164511,"Doug Jacobs",Consumer,East,"Office Supplies",Storage,64.96,2,2.5984,0,4,2016-11-19,2016-11-24,2016,11
CA-2016-164511,"Doug Jacobs",Consumer,East,"Office Supplies",Storage,68.6,4,18.522,0,27,2016-11-19,2016-11-24,2016,11
US-2017-168116,"Grant Thornton",Corporate,South,Technology,Machines,7999.98,4,-3839.9904,0.5,-48.00000000000001,2017-04-11,2017-04-11,2017,4
US-2017-168116,"Grant Thornton",Corporate,South,"Office Supplies",Appliances,167.44,2,14.651,0.2,8.75,2017-04-11,2017-04-11,2017,4
CA-2014-157784,"Michael Chen",Consumer,South,Technology,Accessories,479.97,3,163.1898,0,34,2014-05-07,2014-08-07,2014,5
CA-2014-157784,"Michael Chen",Consumer,South,"Office Supplies",Labels,14.62,2,6.8714,0,47,2014-05-07,2014-08-07,2014,5
CA-2014-157784,"Michael Chen",Consumer,South,"Office Supplies",Paper,19.44,3,9.3312,0,48.00000000000001,2014-05-07,2014-08-07,2014,5
CA-2017-161480,"Ralph Arnett",Consumer,East,Furniture,Bookcases,191.984,2,4.7996,0.2,2.5,2017-12-25,2017-12-29,2017,12
US-2014-117135,"Naresj Patel",Consumer,South,Furniture,Furnishings,104.01,1,14.5614,0,14.000000000000002,2014-06-21,2014-06-23,2014,6
US-2014-117135,"Naresj Patel",Consumer,South,Technology,Phones,284.82,1,74.0532,0,26,2014-06-21,2014-06-23,2014,6
US-2014-117135,"Naresj Patel",Consumer,South,"Office Supplies",Storage,36.84,3,10.3152,0,27.999999999999996,2014-06-21,2014-06-23,2014,6
CA-2015-131534,"Alan Barnes",Consumer,West,Technology,Accessories,166.24,1,24.936,0,15,2015-03-28,2015-02-04,2015,3
CA-2015-131534,"Alan Barnes",Consumer,West,"Office Supplies",Paper,33.4,5,16.032,0,48.00000000000001,2015-03-28,2015-02-04,2015,3
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Art,198.272,8,17.3488,0.2,8.75,2015-05-14,2015-05-17,2015,5
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Labels,47.36,4,17.76,0.2,37.50000000000001,2015-05-14,2015-05-17,2015,5
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Envelopes,200.984,7,62.8075,0.2,31.25,2015-05-14,2015-05-17,2015,5
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Labels,97.696,4,31.7512,0.2,32.5,2015-05-14,2015-05-17,2015,5
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Art,2.696,1,0.8088,0.2,30,2015-05-14,2015-05-17,2015,5
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Binders,18.588,2,-13.6312,0.7,-73.33333333333333,2015-05-14,2015-05-17,2015,5
CA-2015-119291,"Jesus Ocampo","Home Office",East,"Office Supplies",Binders,4.896,3,-3.4272,0.7,-70,2015-05-14,2015-05-17,2015,5
CA-2017-114552,"Dorris liebe",Corporate,East,Furniture,Furnishings,15.072,3,4.1448,0.2,27.500000000000004,2017-02-09,2017-08-09,2017,2
CA-2016-163755,"Alejandro Savely",Corporate,West,Furniture,Furnishings,209.88,3,35.6796,0,17,2016-04-11,2016-08-11,2016,4
CA-2015-142027,"Jay Kimmel",Consumer,West,Furniture,Tables,369.912,3,-13.8717,0.2,-3.7500000000000004,2015-09-04,2015-04-14,2015,9
CA-2014-138527,"Brad Norvell",Corporate,South,"Office Supplies",Paper,10.368,2,3.6288,0.2,35,2014-12-09,2014-09-17,2014,12
CA-2014-138527,"Brad Norvell",Corporate,South,"Office Supplies",Appliances,166.84,5,18.7695,0.2,11.25,2014-12-09,2014-09-17,2014,12
CA-2014-138527,"Brad Norvell",Corporate,South,Technology,Accessories,15.216,1,2.2824,0.2,15,2014-12-09,2014-09-17,2014,12
CA-2014-112158,"David Philippe",Consumer,East,Technology,Accessories,119.96,4,52.7824,0,44.00000000000001,2014-02-12,2014-04-12,2014,2
CA-2014-112158,"David Philippe",Consumer,East,Furniture,Bookcases,883.92,5,-110.49,0.2,-12.5,2014-02-12,2014-04-12,2014,2
CA-2014-112158,"David Philippe",Consumer,East,"Office Supplies",Binders,46.72,8,15.768,0.2,33.75,2014-02-12,2014-04-12,2014,2
CA-2014-113887,"Tracy Hopkins","Home Office",East,"Office Supplies",Paper,55.48,1,26.6304,0,48.00000000000001,2014-05-04,2014-07-04,2014,5
CA-2017-146136,"Arthur Prichep",Consumer,South,"Office Supplies",Envelopes,24.448,4,8.8624,0.2,36.24999999999999,2017-03-09,2017-07-09,2017,3
US-2017-100048,"Roland Schwarz",Corporate,East,"Office Supplies",Appliances,281.34,6,109.7226,0,39,2017-05-19,2017-05-24,2017,5
US-2017-100048,"Roland Schwarz",Corporate,East,Technology,Phones,307.98,2,89.3142,0,28.999999999999996,2017-05-19,2017-05-24,2017,5
US-2017-100048,"Roland Schwarz",Corporate,East,Technology,Accessories,299.97,3,113.9886,0,38,2017-05-19,2017-05-24,2017,5
CA-2014-153150,"Dorris liebe",Corporate,West,"Office Supplies",Binders,19.92,5,6.972,0.2,35,2014-01-07,2014-06-07,2014,1
CA-2014-130092,"Seth Vernon",Consumer,East,Furniture,Furnishings,9.94,2,3.0814,0,31,2014-11-01,2014-01-14,2014,11
CA-2017-108910,"Kelly Collister",Consumer,East,Furniture,Furnishings,103.056,3,24.4758,0.2,23.75,2017-09-24,2017-09-29,2017,9
CA-2014-104472,"Christine Kargatis","Home Office",West,"Office Supplies",Binders,59.808,3,19.4376,0.2,32.5,2014-02-06,2014-07-06,2014,2
CA-2014-104472,"Christine Kargatis","Home Office",West,Furniture,Furnishings,73.32,6,21.996,0,30,2014-02-06,2014-07-06,2014,2
CA-2016-112942,"Ross DeVincentis","Home Office",West,"Office Supplies",Paper,146.82,3,73.41,0,50,2016-02-13,2016-02-18,2016,2
CA-2016-142335,"Michael Paige",Corporate,Central,Furniture,Tables,1652.94,3,231.4116,0,13.999999999999998,2016-12-15,2016-12-19,2016,12
CA-2016-142335,"Michael Paige",Corporate,Central,"Office Supplies",Storage,296.37,3,80.0199,0,27,2016-12-15,2016-12-19,2016,12
CA-2014-117429,"Mathew Reese","Home Office",East,Furniture,Furnishings,129.92,5,21.112,0.2,16.25,2014-07-10,2014-10-13,2014,7
CA-2016-114713,"Steve Chapman",Corporate,South,"Office Supplies",Supplies,45.584,7,5.1282,0.2,11.249999999999998,2016-07-07,2016-12-07,2016,7
CA-2017-144113,"Jay Fein",Consumer,Central,"Office Supplies",Envelopes,17.568,2,6.3684,0.2,36.25,2017-09-16,2017-09-20,2017,9
CA-2017-144113,"Jay Fein",Consumer,Central,Technology,Phones,55.992,1,5.5992,0.2,10,2017-09-16,2017-09-20,2017,9
US-2016-150861,"Emily Grady",Consumer,East,"Office Supplies",Paper,182.72,8,84.0512,0,46,2016-03-12,2016-06-12,2016,3
US-2016-150861,"Emily Grady",Consumer,East,Furniture,Tables,400.032,2,-153.3456,0.4,-38.33333333333333,2016-03-12,2016-06-12,2016,3
US-2016-150861,"Emily Grady",Consumer,East,"Office Supplies",Storage,33.63,3,10.089,0,30,2016-03-12,2016-06-12,2016,3
US-2016-150861,"Emily Grady",Consumer,East,Furniture,Chairs,542.646,3,102.4998,0.1,18.88888888888889,2016-03-12,2016-06-12,2016,3
US-2016-150861,"Emily Grady",Consumer,East,"Office Supplies",Labels,6.3,2,3.024,0,48.00000000000001,2016-03-12,2016-06-12,2016,3
CA-2017-131954,"Darrin Sayre","Home Office",West,"Office Supplies",Storage,242.94,3,9.7176,0,3.9999999999999996,2017-01-21,2017-01-25,2017,1
CA-2017-131954,"Darrin Sayre","Home Office",West,Technology,Accessories,179.97,3,86.3856,0,48,2017-01-21,2017-01-25,2017,1
CA-2017-131954,"Darrin Sayre","Home Office",West,"Office Supplies",Binders,99.696,6,33.6474,0.2,33.75,2017-01-21,2017-01-25,2017,1
CA-2017-131954,"Darrin Sayre","Home Office",West,"Office Supplies",Binders,27.936,4,9.4284,0.2,33.75,2017-01-21,2017-01-25,2017,1
CA-2017-131954,"Darrin Sayre","Home Office",West,Furniture,Bookcases,84.98,1,18.6956,0,21.999999999999996,2017-01-21,2017-01-25,2017,1
CA-2017-131954,"Darrin Sayre","Home Office",West,"Office Supplies",Binders,18.72,5,6.552,0.2,35,2017-01-21,2017-01-25,2017,1
CA-2014-132500,"Gary Zandusky",Consumer,West,Technology,Accessories,49.98,2,8.4966,0,17.000000000000004,2014-08-09,2014-12-09,2014,8
CA-2014-112326,"Phillina Ober","Home Office",Central,"Office Supplies",Labels,11.784,3,4.2717,0.2,36.25,2014-04-01,2014-08-01,2014,4
CA-2014-112326,"Phillina Ober","Home Office",Central,"Office Supplies",Storage,272.736,3,-64.7748,0.2,-23.75,2014-04-01,2014-08-01,2014,4
US-2016-146710,"Sung Shariari",Consumer,Central,"Office Supplies",Supplies,51.52,5,-10.948,0.2,-21.25,2016-08-27,2016-01-09,2016,8
US-2016-146710,"Sung Shariari",Consumer,Central,"Office Supplies",Paper,4.624,1,1.6762,0.2,36.25,2016-08-27,2016-01-09,2016,8
CA-2014-124429,"Maya Herman",Corporate,West,Furniture,Tables,567.12,10,-28.356,0.2,-5,2014-05-27,2014-05-27,2014,5
CA-2014-124429,"Maya Herman",Corporate,West,"Office Supplies",Storage,359.32,4,7.1864,0,2,2014-05-27,2014-05-27,2014,5
CA-2016-150889,"Peter Bühler",Consumer,Central,Technology,Phones,11.992,1,0.8994,0.2,7.5,2016-03-20,2016-03-22,2016,3
CA-2017-126074,"Roland Fjeld",Consumer,Central,"Office Supplies",Binders,58.05,3,26.703,0,46,2017-02-10,2017-06-10,2017,2
CA-2017-126074,"Roland Fjeld",Consumer,Central,Furniture,Furnishings,157.74,11,56.7864,0,36,2017-02-10,2017-06-10,2017,2
CA-2017-126074,"Roland Fjeld",Consumer,Central,"Office Supplies",Art,56.98,7,22.792,0,40,2017-02-10,2017-06-10,2017,2
CA-2017-126074,"Roland Fjeld",Consumer,Central,"Office Supplies",Binders,2.88,1,1.4112,0,49.00000000000001,2017-02-10,2017-06-10,2017,2
CA-2016-110499,"Yoseph Carroll",Corporate,West,Technology,Copiers,1199.976,3,374.9925,0.2,31.25,2016-07-04,2016-09-04,2016,7
CA-2015-135272,"Melanie Seite",Consumer,West,Furniture,Furnishings,79.92,4,28.7712,0,36,2015-07-12,2015-12-12,2015,7
CA-2016-140928,"Nona Balk",Corporate,South,Furniture,Tables,383.438,4,-167.3184,0.45,-43.63636363636363,2016-09-18,2016-09-22,2016,9
CA-2014-106803,"Debra Catini",Consumer,Central,"Office Supplies",Storage,24.56,2,6.8768,0,28.000000000000004,2014-12-29,2015-02-01,2014,12
CA-2014-106803,"Debra Catini",Consumer,Central,Technology,Accessories,119.8,4,47.92,0,40,2014-12-29,2015-02-01,2014,12
CA-2017-117240,"Christine Phan",Corporate,East,"Office Supplies",Binders,13.128,3,4.2666,0.2,32.5,2017-07-23,2017-07-28,2017,7
CA-2015-112319,"Andrew Roberts",Consumer,West,"Office Supplies",Paper,58.32,9,27.9936,0,48,2015-08-31,2015-05-09,2015,8
CA-2017-126046,"Julie Creighton",Corporate,South,"Office Supplies",Labels,12.39,3,5.6994,0,46,2017-03-11,2017-07-11,2017,3
CA-2015-114923,"Lisa Hazard",Consumer,East,Technology,Phones,107.982,3,-26.9955,0.4,-25,2015-08-02,2015-02-13,2015,8
CA-2014-162775,"Chris Selesnick",Corporate,South,"Office Supplies",Envelopes,11.36,2,5.3392,0,47,2014-01-13,2014-01-15,2014,1
CA-2014-162775,"Chris Selesnick",Corporate,South,"Office Supplies",Envelopes,50.94,3,25.47,0,50,2014-01-13,2014-01-15,2014,1
CA-2014-162775,"Chris Selesnick",Corporate,South,Technology,Accessories,646.74,6,258.696,0,40,2014-01-13,2014-01-15,2014,1
CA-2014-162775,"Chris Selesnick",Corporate,South,"Office Supplies",Binders,5.64,3,2.7072,0,48,2014-01-13,2014-01-15,2014,1
CA-2014-162775,"Chris Selesnick",Corporate,South,"Office Supplies",Storage,572.58,6,34.3548,0,5.999999999999999,2014-01-13,2014-01-15,2014,1
CA-2014-106810,"Anthony Johnson",Corporate,South,Furniture,Furnishings,310.88,2,23.316,0.2,7.5,2014-05-14,2014-05-20,2014,5
CA-2016-157245,"Laurel Elliston",Consumer,South,Furniture,Chairs,641.96,2,179.7488,0,27.999999999999996,2016-05-19,2016-05-24,2016,5
CA-2017-104220,"Benjamin Venier",Corporate,Central,"Office Supplies",Binders,18.28,2,9.14,0,50,2017-01-30,2017-05-02,2017,1
CA-2017-104220,"Benjamin Venier",Corporate,Central,Technology,Phones,207,3,51.75,0,25,2017-01-30,2017-05-02,2017,1
CA-2017-104220,"Benjamin Venier",Corporate,Central,"Office Supplies",Binders,32.35,5,16.175,0,50,2017-01-30,2017-05-02,2017,1
CA-2017-104220,"Benjamin Venier",Corporate,Central,"Office Supplies",Binders,7.71,1,3.4695,0,45,2017-01-30,2017-05-02,2017,1
CA-2017-104220,"Benjamin Venier",Corporate,Central,"Office Supplies",Art,40.3,2,10.881,0,27,2017-01-30,2017-05-02,2017,1
CA-2017-104220,"Benjamin Venier",Corporate,Central,Furniture,Furnishings,34.58,7,14.5236,0,42.00000000000001,2017-01-30,2017-05-02,2017,1
CA-2014-165974,"Dan Lawera",Consumer,East,"Office Supplies",Art,32.76,7,3.6855,0.2,11.250000000000002,2014-06-29,2014-06-07,2014,6
CA-2015-144267,"Nick Zandusky","Home Office",West,Furniture,Chairs,544.008,3,40.8006,0.2,7.5,2015-08-21,2015-08-23,2015,8
CA-2015-144267,"Nick Zandusky","Home Office",West,"Office Supplies",Paper,59.94,3,28.1718,0,47,2015-08-21,2015-08-23,2015,8
CA-2015-144267,"Nick Zandusky","Home Office",West,"Office Supplies",Paper,23.92,4,11.7208,0,49,2015-08-21,2015-08-23,2015,8
CA-2015-144267,"Nick Zandusky","Home Office",West,"Office Supplies",Paper,4.28,1,1.926,0,44.99999999999999,2015-08-21,2015-08-23,2015,8
US-2015-157014,"Bryan Mills",Consumer,East,"Office Supplies",Binders,32.07,5,-22.449,0.7,-70,2015-03-10,2015-06-10,2015,3
US-2015-157014,"Bryan Mills",Consumer,East,Technology,Accessories,24,2,-2.7,0.2,-11.25,2015-03-10,2015-06-10,2015,3
US-2015-157014,"Bryan Mills",Consumer,East,Furniture,Bookcases,35.49,1,-15.6156,0.5,-44,2015-03-10,2015-06-10,2015,3
US-2015-157014,"Bryan Mills",Consumer,East,Technology,Accessories,47.984,2,0.5998,0.2,1.25,2015-03-10,2015-06-10,2015,3
CA-2015-154921,"Erin Ashbrook",Corporate,South,"Office Supplies",Envelopes,186.69,3,87.7443,0,47,2015-05-23,2015-05-28,2015,5
CA-2017-129567,"Clay Ludtke",Consumer,West,"Office Supplies",Binders,17.456,2,5.8914,0.2,33.75,2017-03-17,2017-03-21,2017,3
CA-2015-154620,"Liz Thompson",Consumer,West,Furniture,Chairs,348.928,2,34.8928,0.2,10,2015-12-12,2015-12-16,2015,12
CA-2015-115938,"Sue Ann Reed",Consumer,South,"Office Supplies",Binders,143.96,4,69.1008,0,48.00000000000001,2015-06-26,2015-06-30,2015,6
